id,city_name,latitude,longitude,country_code
24922,Bellville,29.96583,-96.253083,USA
24923,Belmont,29.523056,-97.683611,USA
24924,Belton,31.072298,-97.472025,USA
24925,Ben Bolt,27.647222,-98.081111,USA
24926,Ben Franklin,33.474146,-95.759107,USA
24927,Ben Wheeler,32.412588,-95.637085,USA
24928,Benavides,27.598611,-98.407778,USA
24929,Bend,31.11231,-98.482102,USA
24930,Benjamin,33.583889,-99.791944,USA
24931,Berclair,28.530556,-97.590833,USA
24932,Bergheim,29.839873,-98.593258,USA
24933,Bertram,30.741082,-98.052932,USA
24934,Big Bend National Park,29.147657,-103.330626,USA
24935,Big Lake,31.240592,-101.478776,USA
24936,Big Sandy,32.61682,-95.088034,USA
24937,Big Spring,32.241767,-101.467517,USA
24938,Big Wells,28.569344,-99.578083,USA
24939,Bigfoot,29.053073,-98.85823,USA
24940,Bishop,27.588564,-97.783031,USA
24941,Bivins,32.96602,-94.140406,USA
24942,Blackwell,32.082044,-100.311078,USA
24943,Blanco,30.087359,-98.410663,USA
24944,Blanket,31.78819,-98.831089,USA
24945,Bledsoe,33.619167,-103.020833,USA
24946,Bleiblerville,29.967572,-96.418719,USA
24947,Blessing,28.864947,-96.217956,USA
24948,Bloomburg,33.133859,-94.064688,USA
24949,Blooming Grove,32.075839,-96.700991,USA
24950,Bloomington,28.68898,-96.884076,USA
24951,Blossom,33.694547,-95.382341,USA
24952,Blue Ridge,33.306135,-96.390056,USA
24953,Bluegrove,33.673889,-98.229722,USA
24954,Bluff Dale,32.401791,-98.163775,USA
24955,Bluffton,30.825633,-98.51503,USA
24956,Blum,32.105183,-97.365183,USA
24957,Boerne,29.77774,-98.713406,USA
24958,Bogata,33.469862,-95.193725,USA
24959,Boling,29.252874,-95.974045,USA
24960,Bon Wier,30.687557,-93.766465,USA
24961,Bonham,33.580559,-96.183566,USA
24962,Booker,36.442948,-100.523791,USA
24963,Borger,35.664299,-101.403245,USA
24964,Bovina,34.481504,-102.806115,USA
24965,Bowie,33.556796,-97.837337,USA
24966,Boyd,33.059367,-97.586797,USA
24967,Boys Ranch,35.531389,-102.253611,USA
24968,Brackettville,29.30963,-100.415495,USA
24969,Brady,31.128304,-99.3372,USA
24970,Brandon,32.045556,-96.960278,USA
24971,Brashear,33.115521,-95.73451,USA
24972,Brazoria,29.023642,-95.586683,USA
24973,Breckenridge,32.753166,-98.909882,USA
24974,Bremond,31.156007,-96.669744,USA
24975,Brenham,30.17736,-96.402769,USA
24976,Bridge City,30.04054,-93.847293,USA
24977,Bridgeport,33.187027,-97.78098,USA
24978,Briggs,30.932546,-97.970228,USA
24979,Briscoe,35.58547,-100.167923,USA
24980,Broaddus,31.295241,-94.215552,USA
24981,Bronson,31.339056,-93.999256,USA
24982,Bronte,31.878939,-100.298765,USA
24983,Brookeland,31.106273,-94.003566,USA
24984,Brookesmith,31.517602,-99.127729,USA
24985,Brookshire,29.807168,-95.975537,USA
24986,Brookston,33.624555,-95.688812,USA
24987,Brownfield,33.169801,-102.276157,USA
24988,Brownsboro,32.290514,-95.62289,USA
24989,Brownsville,25.933743,-97.517413,USA
24990,Brownwood,31.704658,-98.975164,USA
24991,Bruceville,31.326708,-97.234244,USA
24992,Bruni,27.435329,-98.850108,USA
24993,Bryan,30.632698,-96.36616,USA
24994,Bryson,33.15947,-98.370256,USA
24995,Buchanan Dam,30.759765,-98.453226,USA
24996,Buckholts,30.885756,-97.124135,USA
24997,Buda,30.091758,-97.853422,USA
24998,Buffalo,31.457151,-96.058516,USA
24999,Buffalo Gap,32.279167,-99.829722,USA
25000,Bula,33.89696,-102.656426,USA
25001,Bullard,32.135745,-95.375045,USA
25002,Bulverde,29.780175,-98.437846,USA
25003,Buna,30.413209,-93.991263,USA
25004,Burkburnett,34.085989,-98.570842,USA
25005,Burkett,31.998623,-99.255258,USA
25006,Burkeville,31.009934,-93.658517,USA
25007,Burleson,32.531624,-97.308959,USA
25008,Burlington,30.945691,-96.885308,USA
25009,Burnet,30.776597,-98.26424,USA
25010,Burton,30.176744,-96.592475,USA
25011,Bushland,35.191944,-102.064167,USA
25012,Byers,34.072812,-98.183929,USA
25013,Bynum,31.990668,-96.983702,USA
25014,Cactus,36.052778,-101.912222,USA
25015,Caddo,32.688617,-98.658983,USA
25016,Caddo Mills,33.068267,-96.239093,USA
25017,Caldwell,30.529819,-96.714292,USA
25018,Call,30.574132,-93.833355,USA
25019,Calliham,28.417682,-98.407873,USA
25020,Calvert,30.978211,-96.67107,USA
25021,Camden,30.916944,-94.734167,USA
25022,Cameron,30.852713,-96.976562,USA
25023,Camp Wood,29.679491,-100.00838,USA
25024,Campbell,33.151049,-95.943919,USA
25025,Campbellton,28.76699,-98.256573,USA
25026,Canadian,35.885906,-100.353875,USA
25027,Canton,32.514301,-95.904657,USA
25028,Canutillo,31.934379,-106.592888,USA
25029,Canyon,34.977222,-101.924705,USA
25030,Canyon Lake,29.870984,-98.249412,USA
25031,Carbon,32.270125,-98.83479,USA
25032,Carlsbad,31.597995,-100.627501,USA
25033,Carlton,31.911438,-98.152519,USA
25034,Carmine,30.140351,-96.686077,USA
25035,Carrizo Springs,28.52779,-99.863513,USA
25036,Carrollton,32.965736,-96.882464,USA
25037,Carrollton,33.003294,-96.881988,USA
25038,Carthage,32.154379,-94.352721,USA
25039,Cason,33.038611,-94.814722,USA
25040,Castell,30.697429,-98.931859,USA
25041,Castroville,29.35532,-98.882391,USA
25042,Cat Spring,29.751204,-96.390029,USA
25043,Catarina,28.345278,-99.613056,USA
25044,Cayuga,31.956944,-95.974444,USA
25045,Cedar Creek,30.096636,-97.497602,USA
25046,Cedar Hill,32.58847,-96.943802,USA
25047,Cedar Lane,28.938333,-95.736389,USA
25048,Cedar Park,30.477165,-97.817571,USA
25049,Cee Vee,34.223056,-100.445278,USA
25050,Celeste,33.264913,-96.207635,USA
25051,Celina,33.310316,-96.767325,USA
25052,Center,31.786468,-94.186947,USA
25053,Center Point,29.939658,-99.00714,USA
25054,Centerville,31.272025,-95.921287,USA
25055,Centralia,31.257778,-95.039722,USA
25056,Chandler,32.270638,-95.502531,USA
25057,Channelview,29.791438,-95.131655,USA
25058,Channing,35.782572,-102.334269,USA
25059,Chapman Ranch,27.586111,-97.453056,USA
25060,Chappell Hill,30.183271,-96.234739,USA
25061,Charlotte,28.864871,-98.707001,USA
25062,Chatfield,32.295416,-96.388668,USA
25063,Cherokee,30.980598,-98.66332,USA
25064,Chester,30.928532,-94.458099,USA
25065,Chico,33.319315,-97.803133,USA
25066,Chicota,33.868889,-95.570833,USA
25067,Childress,34.428124,-100.21017,USA
25068,Chillicothe,34.243946,-99.515669,USA
25069,Chilton,31.310018,-97.09002,USA
25070,China,30.047778,-94.335556,USA
25071,China Spring,31.667266,-97.300221,USA
25072,Chireno,31.511935,-94.430244,USA
25073,Chriesman,30.599167,-96.770556,USA
25074,Christine,28.788889,-98.496944,USA
25075,Christoval,31.23461,-100.52031,USA
25076,Cibolo,29.574971,-98.227983,USA
25077,Cisco,32.380043,-98.986507,USA
25078,Clarendon,34.952878,-100.895157,USA
25079,Clarksville,33.623563,-95.046094,USA
25080,Claude,35.096715,-101.381271,USA
25081,Clayton,32.098056,-94.474722,USA
25082,Cleburne,32.342891,-97.397957,USA
25083,Cleveland,30.329977,-95.020152,USA
25084,Clifton,31.799689,-97.515282,USA
25085,Clint,31.549418,-106.20383,USA
25086,Clute,29.032502,-95.402595,USA
25087,Clyde,32.380289,-99.518445,USA
25088,Coahoma,32.294215,-101.319681,USA
25089,Coldspring,30.602661,-95.10858,USA
25090,Coleman,31.828651,-99.427007,USA
25091,College Station,30.604476,-96.31227,USA
25092,Collegeport,28.725,-96.174722,USA
25093,Colleyville,32.88721,-97.146026,USA
25094,Collinsville,33.558012,-96.901365,USA
25095,Colmesneil,30.909226,-94.421811,USA
25096,Colorado City,32.398736,-100.860948,USA
25097,Columbus,29.703247,-96.5527,USA
25098,Comanche,31.911637,-98.608227,USA
25099,Combes,26.248333,-97.733611,USA
25100,Comfort,29.979072,-98.843772,USA
25101,Commerce,33.2493,-95.90968,USA
25102,Como,33.064231,-95.362655,USA
25103,Comstock,29.74842,-101.262755,USA
25104,Concan,29.524057,-99.684244,USA
25105,Concepcion,27.544266,-98.381489,USA
25106,Concord,31.263144,-96.102643,USA
25107,Conroe,30.312535,-95.452667,USA
25108,Converse,29.517331,-98.321673,USA
25109,Cookville,33.181908,-94.873291,USA
25110,Coolidge,31.743804,-96.657744,USA
25111,Cooper,33.381166,-95.662311,USA
25112,Copeville,33.079444,-96.415278,USA
25113,Coppell,32.96727,-96.980516,USA
25114,Copperas Cove,31.125799,-97.912132,USA
25115,Corpus Christi,27.794086,-97.402994,USA
25116,Corrigan,31.000657,-94.7959,USA
25117,Corsicana,32.0322,-96.3483,USA
25118,Cost,29.432098,-97.553124,USA
25119,Cotton Center,33.993056,-101.9925,USA
25120,Cotulla,28.439837,-99.232818,USA
25121,Coupland,30.532357,-97.330364,USA
25122,Covington,32.159538,-97.259091,USA
25123,Coyanosa,31.229547,-103.053815,USA
25124,Crandall,32.597465,-96.46369,USA
25125,Crane,31.396949,-102.354382,USA
25126,Cranfills Gap,31.781071,-97.78537,USA
25127,Crawford,31.559765,-97.389992,USA
25128,Cresson,32.530714,-97.651931,USA
25129,Crockett,31.315067,-95.46833,USA
25130,Crosby,29.937812,-95.07522,USA
25131,Crosbyton,33.656159,-101.228733,USA
25132,Cross Plains,32.148159,-99.18718,USA
25133,Crowell,33.991208,-99.698345,USA
25134,Crowley,32.581398,-97.370306,USA
25135,Crp Christi,27.768329,-97.401255,USA
25136,Crystal City,28.686953,-99.826412,USA
25137,Cuero,29.090969,-97.281247,USA
25138,Cumby,33.111761,-95.794536,USA
25139,Cuney,32.031944,-95.417222,USA
25140,Cunningham,33.426389,-95.357222,USA
25141,Cushing,31.797767,-94.853887,USA
25142,Cypress,29.968889,-95.696944,USA
25143,D Hanis,29.3398,-99.283488,USA
25144,Daingerfield,33.031263,-94.735899,USA
25145,Daisetta,30.113056,-94.642778,USA
25146,Dale,29.952785,-97.580968,USA
25147,Dalhart,36.073183,-102.517658,USA
25148,Dallardsville,30.628333,-94.631667,USA
25149,Dallas,32.996848,-96.792113,USA
25150,Dallas,32.790439,-96.80439,USA
25151,Damon,29.301381,-95.703577,USA
25152,Danbury,29.229082,-95.343465,USA
25153,Danciger,29.171389,-95.818611,USA
25154,Danevang,29.066969,-96.19765,USA
25155,Darrouzett,36.446111,-100.324444,USA
25156,Davilla,30.767471,-97.200865,USA
25157,Dawn,34.910278,-102.199444,USA
25158,Dawson,31.897429,-96.708483,USA
25159,Dayton,30.010208,-94.878747,USA
25160,De Berry,32.254327,-94.13557,USA
25161,De Kalb,33.472741,-94.621092,USA
25162,De Leon,32.108742,-98.54894,USA
25163,Deanville,30.431944,-96.755833,USA
25164,Decatur,33.235077,-97.573995,USA
25165,Deer Park,29.682571,-95.122192,USA
25166,Del Rio,29.373881,-100.891555,USA
25167,Del Valle,30.174492,-97.613443,USA
25168,Dell City,31.923975,-105.209902,USA
25169,Delmita,26.656571,-98.396553,USA
25170,Denison,33.745009,-96.549574,USA
25171,Dennis,32.618611,-97.926389,USA
25172,Denton,33.22893,-97.131436,USA
25173,Denver City,32.971114,-102.831251,USA
25174,Deport,33.522077,-95.365351,USA
25175,Desdemona,32.281877,-98.567327,USA
25176,Desoto,32.593167,-96.854721,USA
25177,Detroit,33.662691,-95.23848,USA
25178,Devers,29.997835,-94.574615,USA
25179,Devine,29.152078,-98.908994,USA
25180,Deweyville,30.289295,-93.77305,USA
25181,Diana,32.704585,-94.698122,USA
25182,Diboll,31.195028,-94.772911,USA
25183,Dickens,33.627996,-100.819695,USA
25184,Dickinson,29.466033,-95.034496,USA
25185,Dike,33.196485,-95.471125,USA
25186,Dilley,28.678201,-99.174684,USA
25187,Dime Box,30.35786,-96.824781,USA
25188,Dimmitt,34.534089,-102.304634,USA
25189,Dinero,28.226111,-97.961389,USA
25190,Dobbin,30.365278,-95.775833,USA
25191,Dodd City,33.564704,-96.06194,USA
25192,Dodge,30.745278,-95.397778,USA
25193,Dodson,34.764354,-100.028593,USA
25194,Donie,31.487285,-96.238687,USA
25195,Donna,26.167138,-98.052925,USA
25196,Doole,31.415743,-99.550605,USA
25197,Doss,30.461319,-99.17072,USA
25198,Doucette,30.818056,-94.428611,USA
25199,Dougherty,33.941667,-101.086111,USA
25200,Douglass,31.657846,-94.869649,USA
25201,Douglassville,33.175806,-94.346699,USA
25202,Driftwood,30.159351,-98.052372,USA
25203,Dripping Springs,30.226768,-98.102947,USA
25204,Driscoll,27.674167,-97.748333,USA
25205,Dryden,30.165108,-102.33207,USA
25206,Dublin,32.090873,-98.345469,USA
25207,Dumas,35.882315,-101.967984,USA
25208,Duncanville,32.65873,-96.911392,USA
25209,Dunn,32.566944,-100.885,USA
25210,Dyess Afb,32.418956,-99.82214,USA
25211,Eagle Lake,29.584236,-96.335367,USA
25212,Eagle Pass,28.702786,-100.48176,USA
25213,Early,31.741944,-98.945278,USA
25214,Earth,34.241521,-102.421284,USA
25215,East Bernard,29.470458,-96.121115,USA
25216,Eastland,32.399418,-98.807101,USA
25217,Easton,32.386667,-94.585556,USA
25218,Ecleto,29.020128,-97.741185,USA
25219,Ector,33.581913,-96.273533,USA
25220,Edcouch,26.304208,-97.975473,USA
25221,Eddy,31.326724,-97.270926,USA
25222,Eden,31.219219,-99.840658,USA
25223,Edgewood,32.700326,-95.878011,USA
25224,Edinburg,26.304221,-98.156922,USA
25225,Edmonson,34.2825,-101.899722,USA
25226,Edna,28.952714,-96.648766,USA
25227,Edroy,27.973333,-97.675833,USA
25228,Egypt,29.404722,-96.236667,USA
25229,El Campo,29.200776,-96.274266,USA
25230,El Indio,28.511667,-100.310833,USA
25231,El Paso,31.758411,-106.478311,USA
25232,Eldorado,30.86667,-100.58894,USA
25233,Electra,34.036234,-98.91545,USA
25234,Elgin,30.323136,-97.373748,USA
25235,Elkhart,31.635087,-95.553232,USA
25236,Ellinger,29.845915,-96.69663,USA
25237,Elm Mott,31.672547,-97.113838,USA
25238,Elmaton,28.83209,-96.13351,USA
25239,Elmendorf,29.230793,-98.371982,USA
25240,Elmo,32.721944,-96.164722,USA
25241,Elsa,26.293056,-97.992778,USA
25242,Elysian Fields,32.368333,-94.182778,USA
25243,Emory,32.875041,-95.741786,USA
25244,Encinal,28.051329,-99.340902,USA
25245,Encino,26.924862,-98.192168,USA
25246,Energy,31.762778,-98.368889,USA
25247,Enloe,33.432778,-95.657222,USA
25248,Ennis,32.332102,-96.622363,USA
25249,Enochs,33.850225,-102.764107,USA
25250,Eola,31.429812,-100.072892,USA
25251,Era,33.50101,-97.292358,USA
25252,Estelline,34.546667,-100.437778,USA
25253,Etoile,31.386667,-94.435833,USA
25254,Euless,32.858172,-97.083212,USA
25255,Eustace,32.296485,-96.013693,USA
25256,Evadale,30.354722,-94.0725,USA
25257,Evant,31.403967,-98.055175,USA
25258,Fabens,31.502222,-106.158056,USA
25259,Fairfield,31.736136,-96.157176,USA
25260,Falcon Heights,26.558611,-99.122778,USA
25261,Falfurrias,27.22416,-98.140844,USA
25262,Falls City,28.981413,-98.015632,USA
25263,Fannin,28.695278,-97.235556,USA
25264,Farmersville,33.165862,-96.368619,USA
25265,Farnsworth,36.321111,-100.965833,USA
25266,Farwell,34.386025,-102.990064,USA
25267,Fate,32.941389,-96.381111,USA
25268,Fayetteville,29.886789,-96.646317,USA
25269,Fentress,29.755833,-97.776111,USA
25270,Ferris,32.52232,-96.664321,USA
25271,Fieldton,34.091878,-102.269692,USA
25272,Fischer,29.969588,-98.258283,USA
25273,Flat,31.306475,-97.589777,USA
25274,Flatonia,29.709493,-97.098685,USA
25275,Flint,32.207927,-95.394848,USA
25276,Flomot,34.232076,-101.003824,USA
25277,Florence,30.78137,-97.834423,USA
25278,Floresville,29.169338,-98.193589,USA
25279,Flower Mound,33.0238,-97.1044,USA
25280,Floydada,33.974296,-101.334564,USA
25281,Fluvanna,32.781022,-101.041966,USA
25282,Flynn,31.150833,-96.124167,USA
25283,Follett,36.430923,-100.206776,USA
25284,Forestburg,33.539778,-97.584774,USA
25285,Forney,32.749055,-96.459759,USA
25286,Forreston,32.281131,-96.887522,USA
25287,Forsan,32.109722,-101.365833,USA
25288,Fort Bliss,31.801667,-106.424444,USA
25289,Fort Davis,30.613144,-103.936434,USA
25290,Fort Hancock,31.296887,-105.823448,USA
25291,Fort Mc Kavett,30.82903,-100.080928,USA
25292,Fort Stockton,30.890785,-102.879942,USA
25293,Fort Worth,32.7469,-97.3268,USA
25294,Fowlerton,28.488666,-98.851821,USA
25295,Francitas,28.859444,-96.338333,USA
25296,Franklin,31.035013,-96.442643,USA
25297,Frankston,32.053488,-95.516284,USA
25298,Fred,30.598657,-94.185948,USA
25299,Fredericksburg,30.281658,-98.879928,USA
25300,Fredonia,30.921386,-99.12156,USA
25301,Freeport,28.96968,-95.371389,USA
25302,Freer,27.879984,-98.606129,USA
25303,Fresno,29.52931,-95.462608,USA
25304,Friendswood,29.522399,-95.187888,USA
25305,Friona,34.640298,-102.719139,USA
25306,Frisco,33.150556,-96.823333,USA
25307,Frisco,33.149901,-96.824105,USA
25308,Fritch,35.644121,-101.584482,USA
25309,Frost,32.027545,-96.768437,USA
25310,Fruitvale,32.676981,-95.789903,USA
25311,Fulshear,29.721698,-95.897682,USA
25312,Fulton,28.223448,-96.808377,USA
25313,Gail,32.752334,-101.450032,USA
25314,Gainesville,33.625943,-97.103208,USA
25315,Galena Park,29.739204,-95.240001,USA
25316,Gallatin,31.890833,-95.145278,USA
25317,Galveston,29.298272,-94.79297,USA
25318,Ganado,29.03084,-96.503078,USA
25319,Garciasville,26.312894,-98.669112,USA
25320,Garden City,31.849078,-101.526912,USA
25321,Gardendale,32.024476,-102.357237,USA
25322,Garland,32.922744,-96.624804,USA
25323,Garrison,31.811111,-94.526604,USA
25324,Garwood,29.476001,-96.491925,USA
25325,Gary,32.019848,-94.281501,USA
25326,Gatesville,31.447646,-97.724286,USA
25327,Gause,30.785,-96.721111,USA
25328,George West,28.320388,-98.116159,USA
25329,Georgetown,30.633038,-97.670704,USA
25330,Geronimo,29.662778,-97.966667,USA
25331,Giddings,30.177725,-96.93322,USA
25332,Gilchrist,29.512222,-94.488889,USA
25333,Gillett,29.051353,-97.834325,USA
25334,Gilmer,32.724565,-94.971434,USA
25335,Girard,33.363202,-100.693688,USA
25336,Girvin,31.062778,-102.388056,USA
25337,Gladewater,32.555858,-94.932001,USA
25338,Glen Flora,29.347222,-96.193056,USA
25339,Glen Rose,32.229762,-97.762911,USA
25340,Glidden,29.700556,-96.586111,USA
25341,Gober,32.468889,-96.088333,USA
25342,Godley,32.428174,-97.534865,USA
25343,Golden,32.729444,-95.562778,USA
25344,Goldsboro,32.048213,-99.677457,USA
25345,Goldsmith,31.95412,-102.625047,USA
25346,Goldthwaite,31.445769,-98.574405,USA
25347,Goliad,28.699257,-97.378321,USA
25348,Gonzales,29.50857,-97.449456,USA
25349,Goodfellow Afb,31.4322,-100.4114,USA
25350,Goodrich,30.607909,-94.95922,USA
25351,Gordon,32.547828,-98.363211,USA
25352,Gordonville,33.834283,-96.84027,USA
25353,Goree,33.474832,-99.525806,USA
25354,Gorman,32.223441,-98.683408,USA
25355,Gouldbusk,31.551075,-99.51363,USA
25356,Graford,32.924192,-98.337002,USA
25357,Graham,33.099283,-98.583212,USA
25358,Granbury,32.42505,-97.774173,USA
25359,Grand Prairie,32.76488,-97.01121,USA
25360,Grand Saline,32.663528,-95.706411,USA
25361,Grandfalls,31.345856,-102.856778,USA
25362,Grandview,32.277856,-97.235069,USA
25363,Granger,30.739813,-97.445065,USA
25364,Grapeland,31.49721,-95.444713,USA
25365,Grapevine,32.93143,-97.096203,USA
25366,Greenville,33.117476,-96.102416,USA
25367,Greenwood,33.380833,-97.474167,USA
25368,Gregory,27.921944,-97.289722,USA
25369,Groesbeck,31.535667,-96.523381,USA
25370,Groom,35.216761,-101.12846,USA
25371,Groves,29.944779,-93.915187,USA
25372,Groveton,31.065142,-95.096894,USA
25373,Grulla,26.293714,-98.596041,USA
25374,Gruver,36.286805,-101.408906,USA
25375,Guerra,26.912753,-98.918886,USA
25376,Gunter,33.449513,-96.734103,USA
25377,Gustine,31.872448,-98.383488,USA
25378,Guthrie,33.620556,-100.3225,USA
25379,Guy,29.332676,-95.770227,USA
25380,Hale Center,34.066943,-101.873623,USA
25381,Hallettsville,29.442609,-96.923423,USA
25382,Hallsville,32.507283,-94.533308,USA
25383,Haltom City,32.808742,-97.270891,USA
25384,Hamilton,31.678116,-98.113051,USA
25385,Hamlin,32.879893,-100.128014,USA
25386,Hamshire,29.866769,-94.318739,USA
25387,Hankamer,29.87524,-94.593846,USA
25388,Happy,34.721899,-101.825632,USA
25389,Hardin,30.152222,-94.738889,USA
25390,Hargill,26.433812,-97.99933,USA
25391,Harker Heights,31.0642,-97.6521,USA
25392,Harleton,32.657858,-94.465165,USA
25393,Harlingen,26.195142,-97.688981,USA
25394,Harper,30.281637,-99.241048,USA
25395,Harrold,34.097097,-99.035052,USA
25396,Hart,34.387838,-102.115534,USA
25397,Hartley,35.931122,-102.52213,USA
25398,Harwood,29.666108,-97.490622,USA
25399,Haskell,33.157993,-99.730923,USA
25400,Haslet,32.955734,-97.337185,USA
25401,Hawkins,32.643901,-95.222015,USA
25402,Hawley,32.594965,-99.795994,USA
25403,Hearne,30.86686,-96.584256,USA
25404,Hebbronville,27.2997,-98.682888,USA
25405,Hedley,34.869787,-100.680632,USA
25406,Heidenheimer,31.018056,-97.3025,USA
25407,Helotes,29.592203,-98.703534,USA
25408,Hemphill,31.316123,-93.79045,USA
25409,Hempstead,30.091973,-96.071648,USA
25410,Henderson,32.152375,-94.791962,USA
25411,Henrietta,33.819609,-98.259976,USA
25412,Hereford,34.837037,-102.40503,USA
25413,Hermleigh,32.629441,-100.754714,USA
25414,Hewitt,31.458166,-97.196556,USA
25415,Hext,30.881632,-99.554008,USA
25416,Hico,31.959718,-98.024933,USA
25417,Hidalgo,26.102832,-98.253641,USA
25418,Higgins,36.136504,-100.095191,USA
25419,High Island,29.566667,-94.393333,USA
25420,Highlands,29.829599,-95.039286,USA
25421,Hillister,30.689911,-94.407588,USA
25422,Hillsboro,32.014942,-97.119791,USA
25423,Hitchcock,29.339835,-94.992591,USA
25424,Hobson,28.944499,-97.970743,USA
25425,Hochheim,29.312222,-97.291389,USA
25426,Hockley,30.072888,-95.810447,USA
25427,Holland,30.879977,-97.385695,USA
25428,Holliday,33.675141,-98.657634,USA
25429,Hondo,29.356065,-99.127637,USA
25430,Honey Grove,33.598505,-95.9109,USA
25431,Hooks,33.477542,-94.269188,USA
25432,Horseshoe Bay,30.578056,-98.2725,USA
25433,Houston,29.596156,-95.458709,USA
25434,Houston,29.7652,-95.3657,USA
25435,Howe,33.534867,-96.640723,USA
25436,Hubbard,31.843559,-96.80001,USA
25437,Huffman,30.056491,-95.105069,USA
25438,Hufsmith,30.121944,-95.596389,USA
25439,Hughes Springs,33.016763,-94.622758,USA
25440,Hull,30.13337,-94.660382,USA
25441,Humble,30.004091,-95.282476,USA
25442,Hungerford,29.398889,-96.076667,USA
25443,Hunt,30.002694,-99.482329,USA
25444,Huntington,31.283714,-94.566237,USA
25445,Huntsville,30.7947,-95.5337,USA
25446,Hurst,32.821107,-97.175613,USA
25447,Hutchins,32.639586,-96.707021,USA
25448,Hutto,30.525725,-97.567203,USA
25449,Hye,30.226866,-98.539607,USA
25450,Idalou,33.650376,-101.678579,USA
25451,Imperial,31.237264,-102.710918,USA
25452,Industry,29.971789,-96.518849,USA
25453,Inez,28.899416,-96.800294,USA
25454,Ingleside,27.868238,-97.206906,USA
25455,Ingram,30.073126,-99.269022,USA
25456,Iola,30.732637,-96.091075,USA
25457,Iowa Park,33.94235,-98.674497,USA
25458,Ira,32.621274,-101.025419,USA
25459,Iraan,30.915564,-101.915175,USA
25460,Iredell,31.972197,-97.879283,USA
25461,Irene,31.991944,-96.871111,USA
25462,Irving,32.842,-96.9719,USA
25463,Italy,32.178508,-96.88229,USA
25464,Itasca,32.163589,-97.146034,USA
25465,Ivanhoe,33.67364,-96.169811,USA
25466,Jacksboro,33.234655,-98.168138,USA
25467,Jacksonville,31.96177,-95.270328,USA
25468,Jarrell,30.748406,-97.600833,USA
25469,Jasper,30.925348,-94.021481,USA
25470,Jayton,33.251774,-100.582482,USA
25471,Jefferson,32.779863,-94.371217,USA
25472,Jermyn,33.263554,-98.393149,USA
25473,Jewett,31.373925,-96.191841,USA
25474,Joaquin,31.943989,-94.060833,USA
25475,Johnson City,30.294806,-98.369082,USA
25476,Joinerville,32.177778,-94.900556,USA
25477,Jonesboro,31.599601,-97.775155,USA
25478,Jonesville,32.497778,-94.110833,USA
25479,Josephine,33.061111,-96.306944,USA
25480,Joshua,32.466252,-97.401123,USA
25481,Jourdanton,28.902985,-98.544037,USA
25482,Judson,32.5825,-94.753333,USA
25483,Junction,30.47544,-99.74731,USA
25484,Justiceburg,33.042778,-101.2025,USA
25485,Justin,33.073375,-97.309254,USA
25486,Kamay,33.857778,-98.807778,USA
25487,Karnack,32.620508,-94.20005,USA
25488,Karnes City,28.882757,-97.90707,USA
25489,Katy,29.750893,-95.811675,USA
25490,Katy,29.819922,-95.729267,USA
25491,Kaufman,32.54599,-96.285239,USA
25492,Keene,32.393659,-97.32868,USA
25493,Keller,32.934444,-97.251389,USA
25494,Kemah,29.543823,-95.039209,USA
25495,Kemp,32.369146,-96.257768,USA
25496,Kempner,31.073051,-97.972068,USA
25497,Kendalia,29.940619,-98.516556,USA
25498,Kendleton,29.450556,-95.994444,USA
25499,Kenedy,28.804584,-97.845601,USA
25500,Kennard,31.338449,-95.154118,USA
25501,Kennedale,32.64316,-97.213853,USA
25502,Kenney,30.0475,-96.326667,USA
25503,Kerens,32.127463,-96.229828,USA
25504,Kermit,31.85496,-103.091269,USA
25505,Kerrick,36.495556,-102.242222,USA
25506,Kerrville,30.041647,-99.140817,USA
25507,Kildare,32.943056,-94.248056,USA
25508,Kilgore,32.383557,-94.865271,USA
25509,Killeen,31.117,-97.7261,USA
25510,Kingsbury,29.672566,-97.830634,USA
25511,Kingsland,30.666212,-98.447492,USA
25512,Kingsville,27.507418,-97.859598,USA
25513,Kingwood,30.0683,-95.2163,USA
25514,Kirbyville,30.688217,-93.927934,USA
25515,Kirvin,31.766389,-96.33,USA
25516,Klondike,33.303375,-95.801762,USA
25517,Knickerbocker,31.266389,-100.622778,USA
25518,Knippa,29.291119,-99.637171,USA
25519,Knott,32.412489,-101.651731,USA
25520,Knox City,33.418294,-99.8137,USA
25521,Kopperl,32.103491,-97.542085,USA
25522,Kosse,31.314704,-96.619475,USA
25523,Kountze,30.370316,-94.325905,USA
25524,Kress,34.373703,-101.73705,USA
25525,Krum,33.27337,-97.267452,USA
25526,Kurten,30.786944,-96.263889,USA
25527,Kyle,30.0043,-97.837106,USA
25528,La Blanca,26.2925,-98.0375,USA
25529,La Coste,29.308178,-98.812466,USA
25530,La Feria,26.166556,-97.826115,USA
25531,La Grange,29.903978,-96.885988,USA
25532,La Joya,26.246667,-98.481111,USA
25533,La Marque,29.3676,-94.974159,USA
25534,La Porte,29.660098,-95.05721,USA
25535,La Pryor,28.948848,-99.85074,USA
25536,La Salle,28.791389,-96.668889,USA
25537,La Vernia,29.350905,-98.112971,USA
25538,La Villa,26.298333,-97.928333,USA
25539,La Ward,28.843611,-96.463889,USA
25540,Ladonia,33.424527,-95.945489,USA
25541,Laguna Park,31.859167,-97.379444,USA
25542,Laird Hill,32.353056,-94.905278,USA
25543,Lake Creek,33.467493,-95.622131,USA
